complex	gene_name
Mediator complex	Med1
Mediator complex	Med27
Mediator complex	Med13l
Mediator complex	Med25
Mediator complex	Med12
Mediator complex	Med8
Mediator complex	Med30
Mediator complex	Med15
Mediator complex	Med10
Mediator complex	Med18
Mediator complex	Cdk19
Mediator complex	Med28
Mediator complex	Med20
Mediator complex	Med4
Mediator complex	Med17
Mediator complex	Med9
Mediator complex	Med29
Mediator complex	Med11
Mediator complex	Med13
Mediator complex	Med23
Mediator complex	Med16
Mediator complex	Med31
ARC complex	Med7
ARC complex	Med14
ARC complex	Med24
ARC complex	Med6
ARC complex	Med26
ARC complex	Med1
ARC complex	Med25
ARC complex	Med12
ARC complex	Med8
ARC complex	Med15
ARC complex	Med4
ARC complex	Med17
ARC complex	Med13
ARC complex	Acad8
ARC complex	Med23
HuCHRAC complex	Smarca5
HuCHRAC complex	Pole3
HuCHRAC complex	Chrac1
HuCHRAC complex	Baz1a
WICH complex	Smarca5
WICH complex	Baz1b
SWI-SNF chromatin remodeling-related-BRCA1 complex	Arid1a
SWI-SNF chromatin remodeling-related-BRCA1 complex	Actl6a
SWI-SNF chromatin remodeling-related-BRCA1 complex	Brca1
SWI-SNF chromatin remodeling-related-BRCA1 complex	Smarca2
SWI-SNF chromatin remodeling-related-BRCA1 complex	Smarca4
SWI-SNF chromatin remodeling-related-BRCA1 complex	Smarcb1
SWI-SNF chromatin remodeling-related-BRCA1 complex	Smarcc2
SWI-SNF chromatin remodeling-related-BRCA1 complex	Smarcc1
SWI-SNF chromatin remodeling-related-BRCA1 complex	Smarcd2
SWI-SNF chromatin remodeling-related-BRCA1 complex	Smarce1
BRCA1-CTIP-ZBRK1 repressor complex	Brca1
BRCA1-CTIP-ZBRK1 repressor complex	Rbbp8
BRCA1-BACH1 complex	Brca1
BRCA1-BACH1 complex	Brip1
RalBP1-CDC2-CCNB1 complex	Cdk1
RalBP1-CDC2-CCNB1 complex	Ccnb1
RalBP1-CDC2-CCNB1 complex	Ralbp1
BRAFT complex	Fancg
BRAFT complex	Fanca
BRAFT complex	Rpa2
BRAFT complex	Rpa1
BRAFT complex	Rpa3
BRAFT complex	Mlh1
BRAFT complex	Blm
BRAFT complex	Fancc
BRAFT complex	Top3a
BRAFT complex	Fancf
BRAFT complex	Fancl
BLM complex III	Mlh1
BLM complex III	Blm
BLM complex III	Top3a
RalBP1-CCNB1-AP2A-NUMB-EPN1 complex	Ap2a1
RalBP1-CCNB1-AP2A-NUMB-EPN1 complex	Ccnb1
RalBP1-CCNB1-AP2A-NUMB-EPN1 complex	Numb
RalBP1-CCNB1-AP2A-NUMB-EPN1 complex	Ralbp1
RalBP1-CCNB1-AP2A-NUMB-EPN1 complex	Epn1
BCDX2 complex	Rad51b
BCDX2 complex	Rad51c
BCDX2 complex	Xrcc2
BCDX2 complex	Rad51d
RAD51C-XRCC3 complex	Rad51c
RAD51C-XRCC3 complex	Xrcc3
TBPIP/HOP2-MND1 complex	Mnd1
TBPIP/HOP2-MND1 complex	Psmc3ip
RAD51B-RAD51C complex	Rad51b
RAD51B-RAD51C complex	Rad51c
RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex	Rad51b
RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex	Rad51c
RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex	Xrcc3
RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex	Xrcc2
RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex	Rad51d
R/M complex (RAD50-MRE11 complex)	Rad50
ATR-ATRIP complex	Atr
ATR-ATRIP complex	Atrip
RAD17-RFC complex	Rad17
RAD17-RFC complex	Rfc4
RAD17-RFC complex	Rfc2
RAD17-RFC complex	Rfc5
RAD17-RFC complex	Rfc3
9-1-1-RAD17-RFC complex	Rad1
9-1-1-RAD17-RFC complex	Hus1
9-1-1-RAD17-RFC complex	Rad17
9-1-1-RAD17-RFC complex	Rfc4
9-1-1-RAD17-RFC complex	Rfc2
9-1-1-RAD17-RFC complex	Rfc5
9-1-1-RAD17-RFC complex	Rfc3
9-1-1-RAD17-RFC complex	Rad9a
RFC complex	Rfc4
RFC complex	Rfc2
RFC complex	Rfc1
RFC complex	Rfc5
RFC complex	Rfc3
RFC core complex	Rfc4
RFC core complex	Rfc2
RFC core complex	Rfc5
HMGB1-HMGB2-HSC70-ERP60-GAPDH complex	Hmgb1
HMGB1-HMGB2-HSC70-ERP60-GAPDH complex	Hspa8
HMGB1-HMGB2-HSC70-ERP60-GAPDH complex	Hmgb2
HMGB1-HMGB2-HSC70-ERP60-GAPDH complex	Pdia3
SNF2h-cohesin-NuRD complex	Rad21
SNF2h-cohesin-NuRD complex	Smarca5
SNF2h-cohesin-NuRD complex	Mta2
SNF2h-cohesin-NuRD complex	Mbd3
SNF2h-cohesin-NuRD complex	Rbbp4
SNF2h-cohesin-NuRD complex	Chd3
SNF2h-cohesin-NuRD complex	Mta1
SNF2h-cohesin-NuRD complex	Hdac1
SNF2h-cohesin-NuRD complex	Smc1a
SNF2h-cohesin-NuRD complex	Rbbp7
SNF2h-cohesin-NuRD complex	Stag2
SNF2h-cohesin-NuRD complex	Stag1
SNF2h-cohesin-NuRD complex	Hdac2
SNF2h-cohesin-NuRD complex	Baz1a
SNF2h-cohesin-NuRD complex	Mbd2
SNF2h-cohesin-NuRD complex	Smc3
CRSP complex	Med7
CRSP complex	Med14
CRSP complex	Med24
CRSP complex	Med6
CRSP complex	Med26
CRSP complex	Med21
CRSP complex	Med1
CRSP complex	Med25
CRSP complex	Med15
CRSP complex	Med17
CRSP complex	Med23
PCNA-MLH1-PMS1 complex	Mlh1
PCNA-MLH1-PMS1 complex	Pms1
PCNA-MSH2-MSH6 complex	Msh2
PCNA-MSH2-MSH6 complex	Msh6
ARC-L complex	Med7
ARC-L complex	Med14
ARC-L complex	Med24
ARC-L complex	Med6
ARC-L complex	Ccnc
ARC-L complex	Cdk8
ARC-L complex	Med21
ARC-L complex	Med1
ARC-L complex	Med25
ARC-L complex	Med12
ARC-L complex	Med15
ARC-L complex	Med17
ARC-L complex	Med13
ARC-L complex	Med23
ARC complex	Ccnc
ARC complex	Cdk8
ARC complex	Med21
PCNA-DNA polymerase delta complex	Pold1
PCNA-DNA polymerase delta complex	Pold2
PCNA-DNA polymerase delta complex	Pold3
PCNA-DNA polymerase delta complex	Pold4
VEGF transcriptional complex	Apex1
VEGF transcriptional complex	Stat3
VEGF transcriptional complex	Hif1a
VEGF transcriptional complex	Cited1
IRF3-CBP complex	Irf3
IRF3-CBP complex	Cited1
PC2 complex	Med7
PC2 complex	Med14
PC2 complex	Med24
PC2 complex	Med6
PC2 complex	Med21
PC2 complex	Med27
PC2 complex	Med10
PC2 complex	Med20
PC2 complex	Med17
PC2 complex	Thrap3
PC2 complex	Med16
PC2 complex	Med31
SMCC complex	Med7
SMCC complex	Med27
SMCC complex	Med12
SMCC complex	Med10
SMCC complex	Med20
SMCC complex	Med17
SMCC complex	Med13
SMCC complex	Thrap3
SMCC complex	Med16
INO80 chromatin remodeling complex	Actl6a
INO80 chromatin remodeling complex	Tcf3
INO80 chromatin remodeling complex	Ino80d
INO80 chromatin remodeling complex	Nfrkb
INO80 chromatin remodeling complex	Ino80c
INO80 chromatin remodeling complex	Ino80e
INO80 chromatin remodeling complex	Mcrs1
INO80 chromatin remodeling complex	Ino80b
INO80 chromatin remodeling complex	Actr8
INO80 chromatin remodeling complex	Actr5
INO80 chromatin remodeling complex	Ino80
INO80 chromatin remodeling complex	Ruvbl2
INO80 chromatin remodeling complex	Ruvbl1
SRCAP-associated chromatin remodeling complex	Znhit1
SRCAP-associated chromatin remodeling complex	Yeats4
SRCAP-associated chromatin remodeling complex	Actl6a
SRCAP-associated chromatin remodeling complex	Vps72
SRCAP-associated chromatin remodeling complex	Eaf2
SRCAP-associated chromatin remodeling complex	Actr6
SRCAP-associated chromatin remodeling complex	Ruvbl2
SRCAP-associated chromatin remodeling complex	Ruvbl1
Ribosome, cytoplasmic	Rplp1
Ribosome, cytoplasmic	Rplp2
Ribosome, cytoplasmic	Rps2
Ribosome, cytoplasmic	Rpl35a
Ribosome, cytoplasmic	Rpl7
Ribosome, cytoplasmic	Rpl17
Ribosome, cytoplasmic	Rps3
Ribosome, cytoplasmic	Rps12
Ribosome, cytoplasmic	Rpl13
Ribosome, cytoplasmic	Rpl10
Ribosome, cytoplasmic	Rpl12
Ribosome, cytoplasmic	Rpl22
Ribosome, cytoplasmic	Rpl4
Ribosome, cytoplasmic	Rps19
Ribosome, cytoplasmic	Rpl3
Ribosome, cytoplasmic	Rpl13a
Ribosome, cytoplasmic	Rps27
Ribosome, cytoplasmic	Rpl35
Ribosome, cytoplasmic	Rpl27a
Ribosome, cytoplasmic	Rpl5
Ribosome, cytoplasmic	Rpl21
Ribosome, cytoplasmic	Rpl28
Ribosome, cytoplasmic	Rps9
Ribosome, cytoplasmic	Rps5
Ribosome, cytoplasmic	Rps10
Ribosome, cytoplasmic	Rpl34
Ribosome, cytoplasmic	Rpl14
Ribosome, cytoplasmic	Rps20
Ribosome, cytoplasmic	Rpl26
Ribosome, cytoplasmic	Rpl15
Ribosome, cytoplasmic	Rpl27
Ribosome, cytoplasmic	Rpl37a
Ribosome, cytoplasmic	Rpl37
Ribosome, cytoplasmic	Rps7
Ribosome, cytoplasmic	Rps8
Ribosome, cytoplasmic	Rps15a
Ribosome, cytoplasmic	Rps16
Ribosome, cytoplasmic	Rps14
Ribosome, cytoplasmic	Rps23
Ribosome, cytoplasmic	Rps18
Ribosome, cytoplasmic	Rps29
Ribosome, cytoplasmic	Rps13
Ribosome, cytoplasmic	Rps11
Ribosome, cytoplasmic	Rps4x
Ribosome, cytoplasmic	Rpl23a
Ribosome, cytoplasmic	Rps6
Ribosome, cytoplasmic	Rpl23
Ribosome, cytoplasmic	Rps15
Ribosome, cytoplasmic	Rps24
Ribosome, cytoplasmic	Rps25
Ribosome, cytoplasmic	Rps26
Ribosome, cytoplasmic	Rps28
Ribosome, cytoplasmic	Fau
Ribosome, cytoplasmic	Rpl30
Ribosome, cytoplasmic	Rpl39
Ribosome, cytoplasmic	Rpl31
Ribosome, cytoplasmic	Rpl10a
Ribosome, cytoplasmic	Rpl32
Ribosome, cytoplasmic	Rpl11
Ribosome, cytoplasmic	Rpl8
Ribosome, cytoplasmic	Rps27a
Ribosome, cytoplasmic	Uba52
Ribosome, cytoplasmic	Rpl38
Ribosome, cytoplasmic	Rps21
Ribosome, cytoplasmic	Rpl24
Ribosome, cytoplasmic	Rpl36a
Ribosome, cytoplasmic	Rpl19
Ribosome, cytoplasmic	Rpl18a
Ribosome, cytoplasmic	Rpl18
60S ribosomal subunit, cytoplasmic	Rplp1
60S ribosomal subunit, cytoplasmic	Rplp2
60S ribosomal subunit, cytoplasmic	Rpl35a
60S ribosomal subunit, cytoplasmic	Rpl7
60S ribosomal subunit, cytoplasmic	Rpl17
60S ribosomal subunit, cytoplasmic	Rpl13
60S ribosomal subunit, cytoplasmic	Rpl10
60S ribosomal subunit, cytoplasmic	Rpl12
60S ribosomal subunit, cytoplasmic	Rpl22
60S ribosomal subunit, cytoplasmic	Rpl4
60S ribosomal subunit, cytoplasmic	Rpl3
60S ribosomal subunit, cytoplasmic	Rpl13a
60S ribosomal subunit, cytoplasmic	Rpl35
60S ribosomal subunit, cytoplasmic	Rpl27a
60S ribosomal subunit, cytoplasmic	Rpl5
60S ribosomal subunit, cytoplasmic	Rpl21
60S ribosomal subunit, cytoplasmic	Rpl28
60S ribosomal subunit, cytoplasmic	Rpl34
60S ribosomal subunit, cytoplasmic	Rpl14
60S ribosomal subunit, cytoplasmic	Rpl26
60S ribosomal subunit, cytoplasmic	Rpl15
60S ribosomal subunit, cytoplasmic	Rpl27
60S ribosomal subunit, cytoplasmic	Rpl37a
60S ribosomal subunit, cytoplasmic	Rpl37
60S ribosomal subunit, cytoplasmic	Rpl23a
60S ribosomal subunit, cytoplasmic	Rpl23
60S ribosomal subunit, cytoplasmic	Rpl30
60S ribosomal subunit, cytoplasmic	Rpl39
60S ribosomal subunit, cytoplasmic	Rpl31
60S ribosomal subunit, cytoplasmic	Rpl10a
60S ribosomal subunit, cytoplasmic	Rpl32
60S ribosomal subunit, cytoplasmic	Rpl11
60S ribosomal subunit, cytoplasmic	Rpl8
60S ribosomal subunit, cytoplasmic	Uba52
60S ribosomal subunit, cytoplasmic	Rpl38
60S ribosomal subunit, cytoplasmic	Rpl24
60S ribosomal subunit, cytoplasmic	Rpl36a
60S ribosomal subunit, cytoplasmic	Rpl19
60S ribosomal subunit, cytoplasmic	Rpl18a
60S ribosomal subunit, cytoplasmic	Rpl18
RC complex	Pold1
RC complex	Pold2
RC complex	Rfc3
RC complex	Pola2
Cell cycle kinase complex CDC2	Ccnb2
Cell cycle kinase complex CDC2	Cdk1
Cell cycle kinase complex CDC2	Ccnb1
Cell cycle kinase complex CDC2	Ccnd1
Cell cycle kinase complex CDC2	Cdkn1a
Cell cycle kinase complex CDK2	Ccnd1
Cell cycle kinase complex CDK2	Cdk2
Cell cycle kinase complex CDK2	Cdkn1a
Cell cycle kinase complex CDK4	Cdk4
Cell cycle kinase complex CDK4	Ccnd1
Cell cycle kinase complex CDK4	Cdkn1a
Cell cycle kinase complex CDK5	Ccnd1
Cell cycle kinase complex CDK5	Ccnd3
Cell cycle kinase complex CDK5	Cdkn1a
Cell cycle kinase complex CDK5	Cdk5
PCNA-p21 complex	Cdkn1a
28S ribosomal subunit, mitochondrial	Mrps12
28S ribosomal subunit, mitochondrial	Mrps14
28S ribosomal subunit, mitochondrial	Dap3
28S ribosomal subunit, mitochondrial	Mrps22
28S ribosomal subunit, mitochondrial	Mrps25
28S ribosomal subunit, mitochondrial	Mrps10
28S ribosomal subunit, mitochondrial	Mrps35
28S ribosomal subunit, mitochondrial	Mrps5
28S ribosomal subunit, mitochondrial	Mrps11
28S ribosomal subunit, mitochondrial	Mrps15
28S ribosomal subunit, mitochondrial	Mrps21
28S ribosomal subunit, mitochondrial	Mrps34
28S ribosomal subunit, mitochondrial	Mrps6
28S ribosomal subunit, mitochondrial	Mrps9
28S ribosomal subunit, mitochondrial	Mrps27
28S ribosomal subunit, mitochondrial	Mrps31
28S ribosomal subunit, mitochondrial	Mrps24
28S ribosomal subunit, mitochondrial	Mrps26
28S ribosomal subunit, mitochondrial	Mrps30
28S ribosomal subunit, mitochondrial	Mrps18a
28S ribosomal subunit, mitochondrial	Mrps33
28S ribosomal subunit, mitochondrial	Mrps28
28S ribosomal subunit, mitochondrial	Mrps17
28S ribosomal subunit, mitochondrial	Mrps7
28S ribosomal subunit, mitochondrial	Mrps2
28S ribosomal subunit, mitochondrial	Mrps16
28S ribosomal subunit, mitochondrial	Mrps18c
28S ribosomal subunit, mitochondrial	Mrps23
28S ribosomal subunit, mitochondrial	Mrps18b
55S ribosome, mitochondrial	Mrps12
55S ribosome, mitochondrial	Mrps14
55S ribosome, mitochondrial	Mrpl33
55S ribosome, mitochondrial	Mrpl3
55S ribosome, mitochondrial	Mrpl19
55S ribosome, mitochondrial	Dap3
55S ribosome, mitochondrial	Mrpl12
55S ribosome, mitochondrial	Mrps22
55S ribosome, mitochondrial	Mrps25
55S ribosome, mitochondrial	Mrps10
55S ribosome, mitochondrial	Mrps35
55S ribosome, mitochondrial	Mrps5
55S ribosome, mitochondrial	Mrps11
55S ribosome, mitochondrial	Mrps15
55S ribosome, mitochondrial	Mrps21
55S ribosome, mitochondrial	Mrps34
55S ribosome, mitochondrial	Mrps6
55S ribosome, mitochondrial	Mrps9
55S ribosome, mitochondrial	Lactb
55S ribosome, mitochondrial	Mrpl28
55S ribosome, mitochondrial	Mrpl49
55S ribosome, mitochondrial	Mrpl23
55S ribosome, mitochondrial	Mrpl51
55S ribosome, mitochondrial	Mrpl2
55S ribosome, mitochondrial	Mrpl54
55S ribosome, mitochondrial	Mrpl14
55S ribosome, mitochondrial	Mrpl21
55S ribosome, mitochondrial	Mrpl55
55S ribosome, mitochondrial	Mrpl10
55S ribosome, mitochondrial	Mrpl52
55S ribosome, mitochondrial	Mrpl50
55S ribosome, mitochondrial	Mrpl43
55S ribosome, mitochondrial	Mrpl30
55S ribosome, mitochondrial	Mrps27
55S ribosome, mitochondrial	Mrps31
55S ribosome, mitochondrial	Mrpl24
55S ribosome, mitochondrial	Mrpl38
55S ribosome, mitochondrial	Mrps24
55S ribosome, mitochondrial	Mrpl53
55S ribosome, mitochondrial	Mrpl48
55S ribosome, mitochondrial	Mrpl34
55S ribosome, mitochondrial	Mrpl45
55S ribosome, mitochondrial	Mrpl32
55S ribosome, mitochondrial	Mrpl20
55S ribosome, mitochondrial	Mrpl13
55S ribosome, mitochondrial	Mrpl9
55S ribosome, mitochondrial	Mrpl4
55S ribosome, mitochondrial	Mrpl1
55S ribosome, mitochondrial	Mrps26
55S ribosome, mitochondrial	Mrpl37
55S ribosome, mitochondrial	Mrpl18
55S ribosome, mitochondrial	Mrpl46
55S ribosome, mitochondrial	Mrpl44
55S ribosome, mitochondrial	Mrpl47
55S ribosome, mitochondrial	Mrps30
55S ribosome, mitochondrial	Mrpl40
55S ribosome, mitochondrial	Mrpl17
55S ribosome, mitochondrial	Mrps18a
55S ribosome, mitochondrial	Mrpl22
55S ribosome, mitochondrial	Mrpl16
55S ribosome, mitochondrial	Mrpl39
55S ribosome, mitochondrial	Mrpl35
55S ribosome, mitochondrial	Mrpl15
55S ribosome, mitochondrial	Mrpl36
55S ribosome, mitochondrial	Mrpl27
55S ribosome, mitochondrial	Mrps33
55S ribosome, mitochondrial	Mrps28
55S ribosome, mitochondrial	Mrps17
55S ribosome, mitochondrial	Mrps7
55S ribosome, mitochondrial	Mrps2
55S ribosome, mitochondrial	Mrpl11
55S ribosome, mitochondrial	Mrps16
55S ribosome, mitochondrial	Mrps18c
55S ribosome, mitochondrial	Mrps23
55S ribosome, mitochondrial	Mrps18b
55S ribosome, mitochondrial	Mrpl42
p27-cyclinD2-Cdk4 complex	Cdkn1b
p27-cyclinD2-Cdk4 complex	Cdk4
p27-cyclinD2-Cdk4 complex	Ccnd2
DNA-PK-Ku complex	Xrcc6
DNA-PK-Ku complex	Xrcc5
DNA-PK-Ku complex	Prkdc
39S ribosomal subunit, mitochondrial	Mrpl33
39S ribosomal subunit, mitochondrial	Mrpl3
39S ribosomal subunit, mitochondrial	Mrpl19
39S ribosomal subunit, mitochondrial	Mrpl12
39S ribosomal subunit, mitochondrial	Lactb
39S ribosomal subunit, mitochondrial	Mrpl28
39S ribosomal subunit, mitochondrial	Mrpl49
39S ribosomal subunit, mitochondrial	Mrpl23
39S ribosomal subunit, mitochondrial	Mrpl51
39S ribosomal subunit, mitochondrial	Mrpl2
39S ribosomal subunit, mitochondrial	Mrpl54
39S ribosomal subunit, mitochondrial	Mrpl14
39S ribosomal subunit, mitochondrial	Mrpl21
39S ribosomal subunit, mitochondrial	Mrpl55
39S ribosomal subunit, mitochondrial	Mrpl10
39S ribosomal subunit, mitochondrial	Mrpl52
39S ribosomal subunit, mitochondrial	Mrpl50
39S ribosomal subunit, mitochondrial	Mrpl43
39S ribosomal subunit, mitochondrial	Mrpl30
39S ribosomal subunit, mitochondrial	Mrpl24
39S ribosomal subunit, mitochondrial	Mrpl38
39S ribosomal subunit, mitochondrial	Mrpl53
39S ribosomal subunit, mitochondrial	Mrpl48
39S ribosomal subunit, mitochondrial	Mrpl34
39S ribosomal subunit, mitochondrial	Mrpl45
39S ribosomal subunit, mitochondrial	Mrpl32
39S ribosomal subunit, mitochondrial	Mrpl20
39S ribosomal subunit, mitochondrial	Mrpl13
39S ribosomal subunit, mitochondrial	Mrpl9
39S ribosomal subunit, mitochondrial	Mrpl4
39S ribosomal subunit, mitochondrial	Mrpl1
39S ribosomal subunit, mitochondrial	Mrpl37
39S ribosomal subunit, mitochondrial	Mrpl18
39S ribosomal subunit, mitochondrial	Mrpl46
39S ribosomal subunit, mitochondrial	Mrpl44
39S ribosomal subunit, mitochondrial	Mrpl47
39S ribosomal subunit, mitochondrial	Mrpl40
39S ribosomal subunit, mitochondrial	Mrpl17
39S ribosomal subunit, mitochondrial	Mrpl22
39S ribosomal subunit, mitochondrial	Mrpl16
39S ribosomal subunit, mitochondrial	Mrpl39
39S ribosomal subunit, mitochondrial	Mrpl35
39S ribosomal subunit, mitochondrial	Mrpl15
39S ribosomal subunit, mitochondrial	Mrpl36
39S ribosomal subunit, mitochondrial	Mrpl27
39S ribosomal subunit, mitochondrial	Mrpl11
39S ribosomal subunit, mitochondrial	Mrpl42
Ku antigen complex	Xrcc6
Ku antigen complex	Xrcc5
PSF-p54(nrb) complex	Sfpq
PSF-p54(nrb) complex	Nono
p54(nrb)-PSF-matrin3 complex	Sfpq
p54(nrb)-PSF-matrin3 complex	Matr3
p54(nrb)-PSF-matrin3 complex	Nono
DNA ligase IV-XRCC4-AHNK complex	Lig4
DNA ligase IV-XRCC4-AHNK complex	Ahnak
DNA ligase IV-XRCC4-AHNK complex	Xrcc4
40S ribosomal subunit, cytoplasmic	Rps2
40S ribosomal subunit, cytoplasmic	Rps3
40S ribosomal subunit, cytoplasmic	Rps12
40S ribosomal subunit, cytoplasmic	Rps19
40S ribosomal subunit, cytoplasmic	Rps9
40S ribosomal subunit, cytoplasmic	Rps5
40S ribosomal subunit, cytoplasmic	Rps10
40S ribosomal subunit, cytoplasmic	Rps20
40S ribosomal subunit, cytoplasmic	Rps7
40S ribosomal subunit, cytoplasmic	Rps8
40S ribosomal subunit, cytoplasmic	Rps15a
40S ribosomal subunit, cytoplasmic	Rps16
40S ribosomal subunit, cytoplasmic	Rps14
40S ribosomal subunit, cytoplasmic	Rps23
40S ribosomal subunit, cytoplasmic	Rps18
40S ribosomal subunit, cytoplasmic	Rps29
40S ribosomal subunit, cytoplasmic	Rps13
40S ribosomal subunit, cytoplasmic	Rps11
40S ribosomal subunit, cytoplasmic	Rps4x
40S ribosomal subunit, cytoplasmic	Rps6
40S ribosomal subunit, cytoplasmic	Rps15
40S ribosomal subunit, cytoplasmic	Rps24
40S ribosomal subunit, cytoplasmic	Rps25
40S ribosomal subunit, cytoplasmic	Rps26
40S ribosomal subunit, cytoplasmic	Rps28
40S ribosomal subunit, cytoplasmic	Fau
40S ribosomal subunit, cytoplasmic	Rps27a
40S ribosomal subunit, cytoplasmic	Rps21
Smooth muscle dystroglycan complex	Sgcd
Smooth muscle dystroglycan complex	Sgce
Smooth muscle dystroglycan complex	Utrn
Smooth muscle dystroglycan complex	Sspn
Smooth muscle dystroglycan complex	Sgcb
Smooth muscle dystroglycan complex	Sgcg
Smooth muscle dystroglycan complex	Dag1
Dystrophin-glycoprotein complex DGC, skeletal muscle	Sgcd
Dystrophin-glycoprotein complex DGC, skeletal muscle	Sspn
Dystrophin-glycoprotein complex DGC, skeletal muscle	Snta1
Dystrophin-glycoprotein complex DGC, skeletal muscle	Sgcb
Dystrophin-glycoprotein complex DGC, skeletal muscle	Sgcg
Dystrophin-glycoprotein complex DGC, skeletal muscle	Dag1
Dystrophin-glycoprotein complex DGC, skeletal muscle	Sgca
Skeletal muscle sarcoglycan-sarcospan complex SG-SPN	Sgcd
Skeletal muscle sarcoglycan-sarcospan complex SG-SPN	Sspn
Skeletal muscle sarcoglycan-sarcospan complex SG-SPN	Sgcb
Skeletal muscle sarcoglycan-sarcospan complex SG-SPN	Sgcg
Skeletal muscle sarcoglycan-sarcospan complex SG-SPN	Sgca
DNA ligase IV-XRCC4 complex	Lig4
DNA ligase IV-XRCC4 complex	Xrcc4
DNA ligase IV-XRCC4-PNK complex	Lig4
DNA ligase IV-XRCC4-PNK complex	Xrcc4
DNA ligase IV-XRCC4-PNK complex	Pnkp
Spliceosome	Igf2bp3
Spliceosome	Ddx3x
Spliceosome	Tcerg1
Spliceosome	U2surp
Spliceosome	Ppm1g
Spliceosome	Dhx15
Spliceosome	Prpf4
Spliceosome	Sart1
Spliceosome	Prpf3
Spliceosome	Ppih
Spliceosome	Plrg1
Spliceosome	Znf207
Spliceosome	Htatsf1
Spliceosome	Nudt21
Spliceosome	Dhx16
Spliceosome	Aqr
Spliceosome	Cdc40
Spliceosome	Prpf40a
Spliceosome	Sf3b1
Spliceosome	Snrnp200
Spliceosome	Bcas2
Spliceosome	Dnajc8
Spliceosome	Smndc1
Spliceosome	Prpf6
Spliceosome	Luc7l3
Spliceosome	Slu7
Spliceosome	Cd2bp2
Spliceosome	Syf2
Spliceosome	Snrnp70
Spliceosome	Snrpc
Spliceosome	Pabpc1
Spliceosome	Ddx5
Spliceosome	U2af2
Spliceosome	Eif4a3
Spliceosome	Bud31
Spliceosome	Mtrex
Spliceosome	Rbm25
Spliceosome	Ncbp2
Spliceosome	Snu13
Spliceosome	Magoh
Spliceosome	Snrpe
Spliceosome	Snrpf
Spliceosome	Snrpg
Spliceosome	Lsm3
Spliceosome	Lsm6
Spliceosome	Snrpd1
Spliceosome	Snrpd2
Spliceosome	Snrpd3
Spliceosome	Tra2b
Spliceosome	Txnl4a
Spliceosome	Srsf3
Spliceosome	U2af1
Spliceosome	Srsf2
Spliceosome	Srsf11
Spliceosome	Srsf1
Spliceosome	Srsf4
Spliceosome	Dhx9
Spliceosome	Ncbp1
Spliceosome	Sf3a3
Spliceosome	Ik
Spliceosome	Srsf9
Spliceosome	Srsf5
Spliceosome	Srsf6
Spliceosome	Ppil2
Spliceosome	Sf3b2
Spliceosome	Prpf4b
Spliceosome	Snw1
Spliceosome	Thoc5
Spliceosome	Ddx39b
Spliceosome	Cirbp
Spliceosome	Rbm39
Spliceosome	Dhx8
Spliceosome	Wtap
Spliceosome	Eftud2
Spliceosome	Rnps1
Spliceosome	Sf3b3
Spliceosome	Sf3b4
Spliceosome	Sf3a2
Spliceosome	Sf3a1
Spliceosome	Sf1
Spliceosome	Srsf7
Spliceosome	Cpsf6
Spliceosome	Smu1
Spliceosome	Usp39
Spliceosome	Thoc7
Spliceosome	Prpf8
Spliceosome	Ddx46
Spliceosome	Alyref
Spliceosome	Thoc6
Spliceosome	Srrm1
Spliceosome	Thoc2
Spliceosome	Cactin
Spliceosome	Snrnp27
Spliceosome	Prpf31
Spliceosome	Ctnnbl1
Spliceosome	Dhx38
Spliceosome	Ddx17
Spliceosome	Ppwd1
Spliceosome	Snrnp40
Spliceosome	Thoc1
Spliceosome	Rbm17
Spliceosome	Thoc3
Spliceosome	Rbm15
Spliceosome	Spen
Spliceosome	Cdc5l
Spliceosome	Prpf18
Spliceosome	Bud13
Spliceosome	Ddx23
Spliceosome	Srrt
Spliceosome	Crnkl1
Spliceosome	Ppil3
Spliceosome	Mov10
Spliceosome	Xab2
Spliceosome	Rbm22
Spliceosome	Cdk12
Spliceosome	Cwc15
Spliceosome	Tfip11
Spliceosome	Puf60
Spliceosome	Ddx41
Spliceosome	Lsm7
Spliceosome	Acin1
Spliceosome	Isy1
Spliceosome	Prpf19
Spliceosome	Ppie
Spliceosome	Srrm2
Spliceosome	Wbp11
Spliceosome	Lsm2
Spliceosome	Sf3b6
Spliceosome	Ppil1
Spliceosome	Lsm4
Spliceosome	Paxbp1
Spliceosome	Rbm8a
Spliceosome	Cfap20
DNA ligase IV-condensin complex	Smc2
DNA ligase IV-condensin complex	Lig4
DNA ligase IV-condensin complex	Smc4
DNA ligase IV-XRCC4-XLF complex	Lig4
DNA ligase IV-XRCC4-XLF complex	Xrcc4
DNA ligase IV-XRCC4-XLF complex	Nhej1
Artemis-DNA-PK complex	Prkdc
Artemis-DNA-PK complex	Dclre1c
DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex	Polb
DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex	Xrcc1
DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex	Lig3
